"date","state","death","negativeTestsViral","positive","positiveIncrease","totalTestResults"
"10/19/2020","WY","451","1687269","71195","2016","1764638"
"10/12/2020","AK","449","3569195","72989","1309","3643229"
"10/12/2020","AL","19154","0","1185070","7284","8639985"
"10/12/2020","AR","11529","7660500","674451","6233","8298559"
"10/12/2020","AS","0","0","0","0","11312"
"10/12/2020","AZ","40544","0","1600209","5574","17280920"
"10/12/2020","CA","117221","0","6009155","20738","115739086"
"10/12/2020","CO","15115","0","574718","6841","11392367"
"10/12/2020","CT","31768","0","435453","2792","13563484"
"10/12/2020","DC","4473","0","113347","386","3166336"
"10/12/2020","DE","4627","0","158467","963","3454625"
"10/12/2020","FL","111357","49931064","5152169","20077","62303732"
"10/12/2020","GA","52646","0","2354249","9149","22616129"
"10/12/2020","GU","437","0","24034","597","402187"
"10/12/2020","HI","1249","0","97179","574","3241139"
"10/12/2020","IA","10538","0","691257","6614","5795063"
"10/12/2020","ID","3614","0","350764","4881","2401731"
"10/12/2020","IL","65559","0","2348798","25447","45874938"
"10/12/2020","IN","27059","0","992194","12601","17156675"
"10/12/2020","KS","5795","0","486599","5048","4071383"
"10/12/2020","KY","9025","0","589739","7315","11394212"
"10/12/2020","LA","39954","0","1237458","4282","17794744"
"10/12/2020","MA","67728","0","991582","4757","34795138"
"10/12/2020","MD","28170","0","935783","4300","20935340"
"10/12/2020","ME","1010","3599982","40901","216","3652930"
"10/12/2020","MI","51001","28135998","1092983","9655","29228981"
"10/12/2020","MN","15443","0","824360","10544","16824478"
"10/12/2020","MO","17327","14123799","1051888","12466","15355535"
"10/12/2020","MP","14","0","560","9","108082"
"10/12/2020","MS","22010","0","755392","5074","5762644"
"10/12/2020","MT","1600","0","146528","4119","2929244"
"10/12/2020","NC","27092","0","1673950","14557","24569956"
"10/12/2020","ND","2663","0","207645","4686","4979209"
"10/12/2020","NE","3728","4844137","382707","5447","5310329"
"10/12/2020","NH","3231","0","66030","602","3622879"
"10/12/2020","NJ","113362","0","1518754","6385","28425672"
"10/12/2020","NM","6467","0","245224","3805","7198116"
"10/12/2020","NV","11851","0","617064","4482","7928043"
"10/12/2020","NY","179317","0","3357642","9995","87462374"
"10/12/2020","OH","35281","0","1231316","13038","26406831"
"10/12/2020","OK","7991","9058631","727238","7912","9785869"
"10/12/2020","OR","4280","8270542","269715","2270","8713826"
"10/12/2020","PA","59010","0","1243633","9996","15867903"
"10/12/2020","PR","5243","2123884","194897","1935","2336701"
"10/12/2020","RI","8040","6252998","192324","1512","6516500"
"10/12/2020","SC","25237","9375403","1127310","6584","10835102"
"10/12/2020","SD","2116","0","217176","4705","1573447"
"10/12/2020","TN","19946","20992362","1558252","14027","22870293"
"10/12/2020","TX","117610","0","5670292","31301","51819429"
"10/12/2020","UT","3720","7852999","633723","8550","8533867"
"10/12/2020","VA","23765","0","1140426","7422","16295632"
"10/12/2020","VI","143","0","9298","10","156419"
"10/12/2020","VT","406","0","13373","72","2391073"
"10/12/2020","WA","15543","0","692547","4476","15033769"
"10/12/2020","WI","10878","0","1187975","16912","19475787"
"10/12/2020","WV","2750","0","134198","1953","4610791"
"10/12/2020","WY","396","1530363","58824","1414","1591581"
"10/05/2020","AK","415","3369082","63795","1265","3435313"
"10/05/2020","AL","18358","0","1136916","6173","8316667"
"10/05/2020","AR","10503","7170942","629724","5820","7771793"
"10/05/2020","AS","0","0","0","0","11312"
"10/05/2020","AZ","40160","0","1563580","4821","16383735"
"10/05/2020","CA","114407","0","5849231","22850","109574377"
"10/05/2020","CO","14658","0","531157","5385","10496888"
"10/05/2020","CT","31677","0","417587","1741","12392075"
"10/05/2020","DC","4435","0","110406","465","2928560"
"10/05/2020","DE","4549","0","152016","887","3215064"
"10/05/2020","FL","106465","47920138","5016982","17664","59361482"
"10/05/2020","GA","51131","0","2292623","8484","21615054"
"10/05/2020","GU","402","0","20492","379","377218"
"10/05/2020","HI","1134","0","92788","648","3087660"
"10/05/2020","IA","9977","0","645227","6250","5620290"
"10/05/2020","ID","3477","0","320436","3999","2275824"
"10/05/2020","IL","64067","0","2195907","17908","42787260"
"10/05/2020","IN","26193","0","910711","9835","16221513"
"10/05/2020","KS","5147","0","450741","4696","3861575"
"10/05/2020","KY","8632","0","539587","7675","10499246"
"10/05/2020","LA","39316","0","1207579","4868","17051972"
"10/05/2020","MA","66958","0","959791","3956","31827321"
"10/05/2020","MD","27864","0","906395","4067","19647700"
"10/05/2020","ME","997","3312485","39438","204","3367509"
"10/05/2020","MI","50300","26425965","1024933","8193","27450898"
"10/05/2020","MN","15142","0","757520","8442","15636469"
"10/05/2020","MO","16108","12840931","968432","11799","13966918"
"10/05/2020","MP","14","0","529","4","106376"
"10/05/2020","MS","21428","0","719717","4444","5652302"
"10/05/2020","MT","1397","0","117152","4067","2666189"
"10/05/2020","NC","26004","0","1578032","13975","22965180"
"10/05/2020","ND","2194","0","177961","3705","4640876"
"10/05/2020","NE","3570","4388429","347309","4484","4817027"
"10/05/2020","NH","3146","0","62151","447","3362238"
"10/05/2020","NJ","113106","0","1477571","5426","26849003"
"10/05/2020","NM","6303","0","222653","2506","6821872"
"10/05/2020","NV","11514","0","588298","3679","7574773"
"10/05/2020","NY","178867","0","3289920","9704","81587108"
"10/05/2020","OH","34821","0","1150557","9842","24509897"
"10/05/2020","OK","7565","8455285","670340","8070","9125625"
"10/05/2020","OR","4125","7729264","252862","2492","8153403"
"10/05/2020","PA","58044","0","1176504","8681","15074943"
"10/05/2020","PR","4989","2123884","182360","1742","2324164"
"10/05/2020","RI","7895","5737043","182460","1381","5990068"
"10/05/2020","SC","24576","8639194","1083292","5824","10041014"
"10/05/2020","SD","1875","0","185517","4146","1470740"
"10/05/2020","TN","18822","19863416","1464345","13507","21637707"
"10/05/2020","TX","114223","0","5470456","26584","49010528"
"10/05/2020","UT","3499","7377958","574333","8226","8000191"
"10/05/2020","VA","23254","0","1088235","6846","15368798"
"10/05/2020","VI","140","0","9260","-2","151697"
"10/05/2020","VT","406","0","12904","83","2191490"
"10/05/2020","WA","15205","0","661463","4434","13951705"
"10/05/2020","WI","10057","0","1047593","18387","18011021"
"10/05/2020","WV","2603","0","121890","1500","4288660"
"10/05/2020","WY","375","1379367","49791","1107","1429266"
"09/28/2020","AK","398","3176515","56283","898","3234741"
"09/28/2020","AL","17772","0","1091229","6848","7970993"
"09/28/2020","AR","9655","6699146","592639","5771","7269277"
"09/28/2020","AS","0","0","0","0","11132"
"09/28/2020","AZ","39683","0","1534329","3517","15497412"
"09/28/2020","CA","111108","0","5697442","21421","103603056"
"09/28/2020","CO","14380","0","498798","3997","9643123"
"09/28/2020","CT","31566","0","404659","1710","11380401"
"09/28/2020","DC","4394","0","107663","269","2738976"
"09/28/2020","DE","4473","0","145625","983","3029681"
"09/28/2020","FL","102005","46176734","4904714","15517","56710753"
"09/28/2020","GA","49441","0","2234584","8240","20687414"
"09/28/2020","GU","344","0","17886","345","354230"
"09/28/2020","HI","966","0","88138","724","2910742"
"09/28/2020","IA","9483","0","605833","5460","5392382"
"09/28/2020","ID","3279","0","294407","3406","2166154"
"09/28/2020","IL","62650","0","2086802","13861","39904668"
"09/28/2020","IN","25479","0","850428","7696","15085644"
"09/28/2020","KS","4724","0","420089","4519","3664069"
"09/28/2020","KY","8308","0","488708","6126","9723386"
"09/28/2020","LA","38667","0","1176001","3644","16349292"
"09/28/2020","MA","66281","0","930523","4305","28895469"
"09/28/2020","MD","27647","0","878757","3887","18463004"
"09/28/2020","ME","990","3023922","37932","231","3076880"
"09/28/2020","MI","49666","24823727","972086","6898","25795813"
"09/28/2020","MN","14701","0","703398","7092","14455932"
"09/28/2020","MO","14882","11989033","896406","9025","13033294"
"09/28/2020","MP","14","0","499","3","105611"
"09/28/2020","MS","20849","0","691976","3629","5163877"
"09/28/2020","MT","1271","0","94554","2528","2434547"
"09/28/2020","NC","24921","0","1489992","10116","21519589"
"09/28/2020","ND","1805","0","155492","2814","4342194"
"09/28/2020","NE","3381","3997925","319814","3807","4390415"
"09/28/2020","NH","3085","0","58800","473","3150453"
"09/28/2020","NJ","112867","0","1442241","4654","25439037"
"09/28/2020","NM","6176","0","208011","1633","6498747"
"09/28/2020","NV","11233","0","564166","3372","7230651"
"09/28/2020","NY","178428","0","3222360","8956","76121254"
"09/28/2020","OH","33905","0","1087692","8098","22600883"
"09/28/2020","OK","7238","7880309","618605","7807","8498914"
"09/28/2020","OR","3927","7272886","237100","1950","7680897"
"09/28/2020","PA","57126","0","1119833","7385","14352428"
"09/28/2020","PR","4668","2399521","169677","2337","2311481"
"09/28/2020","RI","7811","5250338","174332","971","5495123"
"09/28/2020","SC","23778","7914743","1042012","5695","9255790"
"09/28/2020","SD","1633","0","161186","2877","1357317"
"09/28/2020","TN","17416","18645327","1381122","8215","20321275"
"09/28/2020","TX","110583","0","5268882","30762","46515809"
"09/28/2020","UT","3256","6903426","519670","7003","7471604"
"09/28/2020","VA","22588","0","1043461","5726","14513019"
"09/28/2020","VI","139","0","9255","10","145126"
"09/28/2020","VT","406","0","12360","42","2017495"
"09/28/2020","WA","14867","0","632591","3765","13120946"
"09/28/2020","WI","9432","0","925005","17450","16672046"
"09/28/2020","WV","2456","0","112479","1280","3989022"
"09/28/2020","WY","362","1220142","42689","871","1260305"
"09/21/2020","AK","339","3000539","50482","689","3053302"
"09/21/2020","AL","17383","0","1042293","7359","7587919"
"09/21/2020","AR","8740","5878850","552300","5519","6414697"
"09/21/2020","AS","0","0","0","0","10997"
"09/21/2020","AZ","38892","0","1510663","3219","14709252"
"09/21/2020","CA","107124","0","5538713","23908","97877592"
"09/21/2020","CO","14224","0","470853","4222","8844702"
"09/21/2020","CT","31490","0","394732","1060","10500414"
"09/21/2020","DC","4355","0","105783","295","2583416"
"09/21/2020","DE","4411","0","139706","694","2889393"
"09/21/2020","FL","97277","44521584","4794632","16543","54192435"
"09/21/2020","GA","47610","0","2177356","8530","19788439"
"09/21/2020","GU","274","0","15829","237","333814"
"09/21/2020","HI","864","0","82914","712","2730061"
"09/21/2020","IA","9088","0","566845","5957","5167612"
"09/21/2020","ID","3170","0","271769","3049","2062566"
"09/21/2020","IL","61417","0","1987886","13963","37141816"
"09/21/2020","IN","24833","0","801632","5945","14032763"
"09/21/2020","KS","4338","0","388146","4307","3462254"
"09/21/2020","KY","7952","0","449916","4949","8364117"
"09/21/2020","LA","37944","0","1150448","3817","15645588"
"09/21/2020","MA","65522","0","903443","3102","25481698"
"09/21/2020","MD","27366","0","853311","3247","17311219"
"09/21/2020","ME","980","2736320","36421","209","2770834"
"09/21/2020","MI","49125","23312164","925738","6286","24237902"
"09/21/2020","MN","14291","0","654058","6717","13348006"
"09/21/2020","MO","13690","10663896","830648","10562","11558773"
"09/21/2020","MP","14","0","484","2","102996"
"09/21/2020","MS","20124","0","667028","3495","5045871"
"09/21/2020","MT","1167","0","78861","1808","2249657"
"09/21/2020","NC","23495","0","1402421","13799","20189234"
"09/21/2020","ND","1503","0","135903","2756","4074225"
"09/21/2020","NE","3216","3736302","296023","2799","4100736"
"09/21/2020","NH","3068","0","56330","225","2921555"
"09/21/2020","NJ","112595","0","1411772","3786","24129928"
"09/21/2020","NM","6026","0","197707","1265","6201548"
"09/21/2020","NV","10937","0","541174","2924","6916214"
"09/21/2020","NY","178088","0","3170580","5726","71664929"
"09/21/2020","OH","32875","0","1035224","6500","20732629"
"09/21/2020","OK","6862","7307405","567925","6703","7875330"
"09/21/2020","OR","3773","6846405","223391","2019","7239006"
"09/21/2020","PA","56458","0","1073984","5572","13704722"
"09/21/2020","PR","4387","2767037","149034","2628","2290838"
"09/21/2020","RI","7731","4792455","169327","518","5031294"
"09/21/2020","SC","22942","7166104","998368","8179","8436094"
"09/21/2020","SD","1468","0","141017","2845","1274747"
"09/21/2020","TN","16182","17601153","1317150","9481","19198801"
"09/21/2020","TX","106678","0","5055234","46598","44356125"
"09/21/2020","UT","3121","6467689","471170","6843","6984725"
"09/21/2020","VA","21722","0","1005215","5633","13655760"
"09/21/2020","VI","133","0","9022","48","138322"
"09/21/2020","VT","406","0","12122","28","1839488"
"09/21/2020","WA","14538","0","607254","3491","12366573"
"09/21/2020","WI","8920","0","805875","15186","15366450"
"09/21/2020","WV","2269","0","103224","1294","3724198"
"09/21/2020","WY","348","1094382","36952","762","1128150"
"09/14/2020","AK","311","2853523","46007","585","2903032"
"09/14/2020","AL","16837","0","994452","6207","7233923"
"09/14/2020","AR","7852","5514552","512379","5504","6014837"
"09/14/2020","AS","0","0","0","0","10997"
"09/14/2020","AZ","37840","0","1480012","5506","13934456"
"09/14/2020","CA","102883","0","5369321","23477","91859148"
"09/14/2020","CO","14030","0","442592","3533","8185003"
"09/14/2020","CT","31421","0","387059","1201","9839881"
"09/14/2020","DC","4326","0","103551","363","2401126"
"09/14/2020","DE","4335","0","135007","717","2760777"
"09/14/2020","FL","92389","42706690","4667459","19206","51426973"
"09/14/2020","GA","45382","0","2106042","11841","18766512"
"09/14/2020","GU","215","0","14259","226","315896"
"09/14/2020","HI","748","0","77905","763","2499181"
"09/14/2020","IA","8735","0","526209","5189","4912882"
"09/14/2020","ID","2999","0","253409","2080","1966902"
"09/14/2020","IL","60338","0","1893727","12990","34526824"
"09/14/2020","IN","24353","0","762171","5701","13025456"
"09/14/2020","KS","4028","0","358393","3899","3269461"
"09/14/2020","KY","7634","0","416192","4597","7185787"
"09/14/2020","LA","37181","0","1123245","3868","14883602"
"09/14/2020","MA","64823","0","883603","2714","22447391"
"09/14/2020","MD","27028","0","829260","4046","16120098"
"09/14/2020","ME","965","2424732","34843","216","2473580"
"09/14/2020","MI","48643","21856474","885394","5029","22741868"
"09/14/2020","MN","13966","0","609380","5706","12411263"
"09/14/2020","MO","12310","9941818","758885","10097","10772932"
"09/14/2020","MP","14","0","437","8","100649"
"09/14/2020","MS","19375","0","642096","3490","4557761"
"09/14/2020","MT","1021","0","67762","1278","2065146"
"09/14/2020","NC","22185","0","1327116","8645","19009676"
"09/14/2020","ND","1285","0","117515","2376","3801370"
"09/14/2020","NE","3070","3526261","276471","2689","3867892"
"09/14/2020","NH","3064","0","54784","251","2712908"
"09/14/2020","NJ","112342","0","1388444","3128","22840155"
"09/14/2020","NM","5858","0","190446","818","5912499"
"09/14/2020","NV","10521","0","523016","2267","6592840"
"09/14/2020","NY","177897","0","3131280","5535","67445500"
"09/14/2020","OH","31895","0","990524","6904","19057697"
"09/14/2020","OK","6499","6758245","514317","7453","7272562"
"09/14/2020","OR","3644","6497811","210588","1464","6876366"
"09/14/2020","PA","55431","0","1035296","6697","13082012"
"09/14/2020","PR","4063","2767037","132058","2300","2273862"
"09/14/2020","RI","7592","4408869","164524","782","4641421"
"09/14/2020","SC","22029","6497546","946984","5844","7698983"
"09/14/2020","SD","1353","0","123987","2058","1197691"
"09/14/2020","TN","15169","16499955","1250182","11690","18013950"
"09/14/2020","TX","102076","0","4742584","29100","42287201"
"09/14/2020","UT","3063","6063751","426242","5897","6532065"
"09/14/2020","VA","20340","0","962772","6697","12760891"
"09/14/2020","VI","133","0","8669","49","131567"
"09/14/2020","VT","406","0","11948","34","1675471"
"09/14/2020","WA","14183","0","584504","2854","11819811"
"09/14/2020","WI","8668","0","707452","12613","14225505"
"09/14/2020","WV","2054","0","94033","1355","3497750"
"09/14/2020","WY","334","997837","32446","525","1026987"
"09/07/2020","AK","299","2714352","42183","499","2760719"
"09/07/2020","AL","16173","0","949665","6441","6949255"
"09/07/2020","AR","6596","5101368","477007","4993","5571509"
"09/07/2020","AS","0","0","0","0","10940"
"09/07/2020","AZ","36889","0","1449715","2746","13248015"
"09/07/2020","CA","97972","0","5206950","22779","86858671"
"09/07/2020","CO","13863","0","421989","2050","7643798"
"09/07/2020","CT","31334","0","378089","961","9119804"
"09/07/2020","DC","4301","0","101113","313","2246675"
"09/07/2020","DE","4281","0","129372","806","2611758"
"09/07/2020","FL","87019","41005291","4537349","17319","48527999"
"09/07/2020","GA","43312","0","2023567","11115","17815818"
"09/07/2020","GU","153","0","12633","220","296605"
"09/07/2020","HI","637","0","71962","1029","2229843"
"09/07/2020","IA","8395","0","493060","4199","4680199"
"09/07/2020","ID","2799","0","240433","1690","1888380"
"09/07/2020","IL","59270","0","1805712","11958","32099738"
"09/07/2020","IN","23850","0","718772","6000","12022156"
"09/07/2020","KS","3493","0","333806","3166","3102990"
"09/07/2020","KY","7202","0","384196","4171","6225075"
"09/07/2020","LA","36163","0","1093254","4626","14085300"
"09/07/2020","MA","64172","0","865794","2264","20017906"
"09/07/2020","MD","26753","0","800142","3991","14965705"
"09/07/2020","ME","941","2154659","33397","181","2201551"
"09/07/2020","MI","48124","20430112","846381","5867","21276493"
"09/07/2020","MN","13561","0","577565","3724","11551853"
"09/07/2020","MO","11794","9188933","686560","9313","9955491"
"09/07/2020","MP","14","0","414","2","98130"
"09/07/2020","MS","18501","0","619305","2986","4291099"
"09/07/2020","MT","881","0","60559","757","1913918"
"09/07/2020","NC","20876","0","1267802","8035","17697405"
"09/07/2020","ND","1147","0","101424","1950","3523191"
"09/07/2020","NE","2933","3292683","258577","2303","3613700"
"09/07/2020","NH","3038","0","53005","249","2536682"
"09/07/2020","NJ","112060","0","1368320","2576","21780628"
"09/07/2020","NM","5705","0","185007","654","5657485"
"09/07/2020","NV","9967","0","508438","1927","6283226"
"09/07/2020","NY","177631","0","3094460","4864","63503805"
"09/07/2020","OH","30481","0","939678","6847","17516528"
"09/07/2020","OK","6138","6250250","467557","5747","6717807"
"09/07/2020","OR","3472","6168717","201028","1293","6534537"
"09/07/2020","PA","54707","0","993960","4565","12462072"
"09/07/2020","PR","3568","2767037","120241","1500","2262045"
"09/07/2020","RI","7465","4020157","159624","579","4246293"
"09/07/2020","SC","20868","6072179","895208","6912","7244850"
"09/07/2020","SD","1240","0","111300","1529","1117446"
"09/07/2020","TN","13851","15350558","1178261","7698","16775576"
"09/07/2020","TX","96920","0","4548140","21124","40694261"
"09/07/2020","UT","3001","5744084","393881","3215","6176308"
"09/07/2020","VA","18932","0","914186","6888","11997479"
"09/07/2020","VI","127","0","8401","39","124789"
"09/07/2020","VT","406","0","11648","38","1520675"
"09/07/2020","WA","13842","0","564936","2739","11198491"
"09/07/2020","WI","8384","0","632736","8326","13299324"
"09/07/2020","WV","1802","0","84455","1287","3290676"
"09/07/2020","WY","294","916388","29392","314","942900"
"08/31/2020","AK","279","2587515","38520","526","2631701"
"08/31/2020","AL","15649","0","905708","7079","6733938"
"08/31/2020","AR","5962","4771691","443467","4370","5211097"
"08/31/2020","AS","0","0","0","0","10598"
"08/31/2020","AZ","35867","0","1426954","4105","12654728"
"08/31/2020","CA","93283","0","5022777","32235","81848779"
"08/31/2020","CO","13707","0","408423","2051","7227293"
"08/31/2020","CT","31270","0","372297","870","8500603"
"08/31/2020","DC","4264","0","98956","320","2099807"
"08/31/2020","DE","4245","0","123853","700","2466614"
"08/31/2020","FL","82170","39454865","4405963","24413","46021738"
"08/31/2020","GA","40973","0","1939170","14226","16876856"
"08/31/2020","GU","94","0","10857","324","276061"
"08/31/2020","HI","526","0","62823","1554","1914124"
"08/31/2020","IA","7967","0","459962","5571","4452614"
"08/31/2020","ID","2598","0","228587","1800","1813876"
"08/31/2020","IL","58269","0","1705904","16451","29544605"
"08/31/2020","IN","23341","0","678340","6491","11163991"
"08/31/2020","KS","3251","0","308764","4172","2946607"
"08/31/2020","KY","6799","0","355372","4742","5896911"
"08/31/2020","LA","35122","0","1059260","5196","13410426"
"08/31/2020","MA","63602","0","866614","-5667","17857404"
"08/31/2020","MD","26444","0","771000","4328","13977248"
"08/31/2020","ME","932","1915873","32239","170","1961187"
"08/31/2020","MI","47502","19128858","807232","4665","19936090"
"08/31/2020","MN","13220","0","546860","5398","10785243"
"08/31/2020","MO","11014","8594928","622126","9779","9302148"
"08/31/2020","MP","14","0","400","2","94788"
"08/31/2020","MS","17739","0","595320","4212","4102161"
"08/31/2020","MT","776","0","54939","924","1795131"
"08/31/2020","NC","19643","0","1206469","10774","16457934"
"08/31/2020","ND","1075","0","88471","1923","3298213"
"08/31/2020","NE","2799","3107349","244837","2052","3412720"
"08/31/2020","NH","3025","0","51455","193","2362306"
"08/31/2020","NJ","111781","0","1351045","2447","20481324"
"08/31/2020","NM","5544","0","180293","824","5435719"
"08/31/2020","NV","9469","0","492380","2702","5985622"
"08/31/2020","NY","177395","0","3059835","5401","59666709"
"08/31/2020","OH","29468","0","889433","8296","16257779"
"08/31/2020","OK","5814","5881728","428111","5587","6309839"
"08/31/2020","OR","3298","5848541","191571","1490","6199650"
"08/31/2020","PA","54070","0","956805","5812","11903756"
"08/31/2020","PR","3156","2767037","111684","1040","2253488"
"08/31/2020","RI","7375","3624031","155418","616","3844248"
"08/31/2020","SC","19688","5691017","853603","6628","6809543"
"08/31/2020","SD","1188","0","100192","1787","1054887"
"08/31/2020","TN","12711","14498528","1115724","11011","15846741"
"08/31/2020","TX","91289","0","4381770","27956","39225873"
"08/31/2020","UT","2901","5482996","373429","2806","5893636"
"08/31/2020","VA","18502","0","865851","7179","11349805"
"08/31/2020","VI","108","0","8058","52","117376"
"08/31/2020","VT","406","0","11426","34","1361296"
"08/31/2020","WA","13537","0","544653","3194","10513647"
"08/31/2020","WI","8086","0","583556","6053","12526266"
"08/31/2020","WV","1635","0","75982","1302","3121937"
"08/31/2020","WY","286","850874","27585","212","875880"
"08/24/2020","AK","253","2327525","35174","492","2367430"
"08/24/2020","AL","14603","0","845538","10175","6618387"
"08/24/2020","AR","5190","4427048","411853","4282","4838421"
"08/24/2020","AS","0","0","0","0","10598"
"08/24/2020","AZ","34403","0","1400891","3558","11966372"
"08/24/2020","CA","87795","0","4786944","36240","76518261"
"08/24/2020","CO","13528","0","394514","2080","6822405"
"08/24/2020","CT","31246","0","366106","976","7754471"
"08/24/2020","DC","4234","0","96574","369","1946869"
"08/24/2020","DE","4227","0","119641","448","2307889"
"08/24/2020","FL","76745","37459160","4239175","20466","43126694"
"08/24/2020","GA","37773","0","1840374","15024","15880422"
"08/24/2020","GU","63","0","8224","527","251429"
"08/24/2020","HI","372","0","51363","1783","1668134"
"08/24/2020","IA","7562","0","417388","6445","4204125"
"08/24/2020","ID","2338","0","215361","2015","1709409"
"08/24/2020","IL","57223","0","1603196","13462","27153525"
"08/24/2020","IN","22844","0","632936","7381","10309360"
"08/24/2020","KS","3055","0","279820","4192","2773549"
"08/24/2020","KY","6361","0","322041","4503","5528696"
"08/24/2020","LA","34025","0","1022137","5625","12722124"
"08/24/2020","MA","63010","0","890165","2869","15724808"
"08/24/2020","MD","26074","0","743013","3689","12946503"
"08/24/2020","ME","922","1682732","30964","177","1726345"
"08/24/2020","MI","46915","17746850","770944","5718","18517794"
"08/24/2020","MN","12926","0","507317","5605","9997010"
"08/24/2020","MO","10233","8079244","557053","8580","8724516"
"08/24/2020","MP","14","0","382","2","92925"
"08/24/2020","MS","16616","0","564415","4782","3898914"
"08/24/2020","MT","692","0","48481","911","1684016"
"08/24/2020","NC","18368","0","1127892","11014","15108093"
"08/24/2020","ND","1000","0","75623","1824","3059662"
"08/24/2020","NE","2705","2915283","229301","1973","3202686"
"08/24/2020","NH","3015","0","50353","147","2204283"
"08/24/2020","NJ","111449","0","1334561","2117","19238402"
"08/24/2020","NM","5322","0","174159","887","5183746"
"08/24/2020","NV","8842","0","471530","3307","5690554"
"08/24/2020","NY","177164","0","3024659","4363","55456799"
"08/24/2020","OH","28461","0","832284","7460","14705310"
"08/24/2020","OK","5397","5521449","389715","4855","5911164"
"08/24/2020","OR","3078","5476544","180779","1617","5801876"
"08/24/2020","PA","53442","0","919530","4456","11236313"
"08/24/2020","PR","2887","2399521","101334","1752","2243138"
"08/24/2020","RI","7299","3258665","151160","640","3474178"
"08/24/2020","SC","18303","5389471","806254","6336","6435687"
"08/24/2020","SD","1145","0","85810","2046","987621"
"08/24/2020","TN","11710","13625967","1042763","9178","14885835"
"08/24/2020","TX","84042","0","4175640","32817","37520831"
"08/24/2020","UT","2812","5209791","354070","2739","5600518"
"08/24/2020","VA","17682","0","815329","6781","10642144"
"08/24/2020","VI","93","0","7386","169","106531"
"08/24/2020","VT","406","0","11095","56","1190989"
"08/24/2020","WA","13186","0","521726","3362","9824802"
"08/24/2020","WI","7796","0","545919","5095","11745225"
"08/24/2020","WV","1382","0","67781","838","2902598"
"08/24/2020","WY","259","793114","26010","241","816850"
"08/17/2020","AK","208","2177097","31733","495","2214415"
"08/17/2020","AL","13793","0","785654","6627","6204524"
"08/17/2020","AR","4518","4144772","383970","3909","4532499"
"08/17/2020","AS","0","0","0","0","10598"
"08/17/2020","AZ","32568","0","1373659","4566","11275412"
"08/17/2020","CA","81736","0","4515177","42107","71658223"
"08/17/2020","CO","13344","0","379744","1967","6358685"
"08/17/2020","CT","31207","0","359825","622","7059069"
"08/17/2020","DC","4207","0","93954","370","1788321"
"08/17/2020","DE","4176","0","116983","444","2163011"
"08/17/2020","FL","70997","35530976","4076726","26912","40404541"
"08/17/2020","GA","34496","0","1727062","16919","14703709"
"08/17/2020","GU","42","0","4792","304","214064"
"08/17/2020","HI","305","0","39982","1531","1484772"
"08/17/2020","IA","7078","0","379992","3847","3975065"
"08/17/2020","ID","2023","0","200775","2185","1605028"
"08/17/2020","IL","56259","0","1507029","14182","24831342"
"08/17/2020","IN","22317","0","584032","5517","9387278"
"08/17/2020","KS","2889","0","252682","2971","2527149"
"08/17/2020","KY","5955","0","290601","4214","5137973"
"08/17/2020","LA","32446","0","984717","5025","12029740"
"08/17/2020","MA","62179","0","872080","2160","14040317"
"08/17/2020","MD","25671","0","716352","3890","11923572"
"08/17/2020","ME","899","1505541","29834","167","1547624"
"08/17/2020","MI","46400","16209504","732331","4549","16941835"
"08/17/2020","MN","12519","0","472287","4432","9243423"
"08/17/2020","MO","9899","7626356","502744","7600","8220804"
"08/17/2020","MP","14","0","377","4","90444"
"08/17/2020","MS","15267","0","527108","5758","3702003"
"08/17/2020","MT","608","0","42687","679","1453422"
"08/17/2020","NC","17186","0","1050797","10161","14029468"
"08/17/2020","ND","942","0","64601","1279","2816012"
"08/17/2020","NE","2587","2741524","217554","1539","3014662"
"08/17/2020","NH","2988","0","49356","119","2035150"
"08/17/2020","NJ","111172","0","1320366","2039","18100164"
"08/17/2020","NM","5131","0","167572","988","4880098"
"08/17/2020","NV","8064","0","446321","4296","5415482"
"08/17/2020","NY","176913","0","2994906","4229","51563397"
"08/17/2020","OH","27447","0","783882","6515","13399255"
"08/17/2020","OK","4921","5173161","356139","4823","5529300"
"08/17/2020","OR","2853","5107528","169230","1675","5409646"
"08/17/2020","PA","52740","0","888622","4588","10575078"
"08/17/2020","PR","2549","2123884","88895","2226","2230699"
"08/17/2020","RI","7202","2932767","146390","749","3141708"
"08/17/2020","SC","16848","5222021","766017","5491","6236605"
"08/17/2020","SD","1099","0","75355","1002","928626"
"08/17/2020","TN","10432","12506721","974361","10229","13680728"
"08/17/2020","TX","75323","0","3931253","42495","35715476"
"08/17/2020","UT","2644","4948327","335928","2463","5319441"
"08/17/2020","VA","16964","0","770502","6279","9932657"
"08/17/2020","VI","67","0","6105","219","94432"
"08/17/2020","VT","406","0","10772","41","1071667"
"08/17/2020","WA","12741","0","497812","3505","9469075"
"08/17/2020","WI","7499","0","510858","4959","10990345"
"08/17/2020","WV","1180","0","62669","708","2646371"
"08/17/2020","WY","246","743336","24238","293","765650"
"08/10/2020","AK","189","2013981","27998","545","2051843"
"08/10/2020","AL","13103","0","739536","7099","5642723"
"08/10/2020","AR","4055","3218549","360368","3282","4097906"
"08/10/2020","AS","0","0","0","0","10008"
"08/10/2020","AZ","30504","0","1334409","6614","10575211"
"08/10/2020","CA","75650","0","4151845","67402","65969436"
